place,address,pos,open_time
바보사거리 디자인거리,바보사거리,"[35.5431311, 129.2584555]",
백제역사문화관,충청남도 부여군 규암면 백제문로 386-6,"[36.3053181, 126.9031711]","월요일
휴무일
화요일
오전 9:00~오후 5:00
수요일
오전 9:00~오후 5:00
목요일
오전 9:00~오후 5:00
금요일
오전 9:00~오후 5:00
토요일
오전 9:00~오후 5:00
일요일
오전 9:00~오후 5:00"
장복산,경상남도 창원시 진해구 태백동,"[35.1720261, 128.656629]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
팔용산 돌탑,경상남도 창원시 마산회원구 양덕동 산18-1,"[35.2266658, 128.5890443]",
천관산관광농원,전라남도 장흥군 관산읍 옥당리 87,"[34.5490636, 126.9330532]",
알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 411,"[33.2044378, 126.2695116]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
울산문수축구경기장,울산광역시 남구 문수로 44,"[35.5352422, 129.2573899]",
육군박물관,서울특별시 노원구 공릉동,"[37.622864, 127.0984513]",
그림이 있는 정원,충청북도 충주시 대소원면 매현리 459,"[36.910308, 127.8705633]",
미리벌 민속박물관,경상남도 밀양시 초동면 범평리 406,"[35.4189633, 128.6722841]",
속초 설악해맞이공원,강원도 속초시 대포동 178-9,"[38.1632978, 128.6062379]",
윤동주 문학관,서울특별시 종로구 청운동 창의문로 119,"[37.5920723, 126.9649253]","월요일
휴무일
화요일
오전 10:00~오후 6:00
수요일
오전 10:00~오후 6:00
목요일
오전 10:00~오후 6:00
금요일
오전 10:00~오후 6:00
토요일
오전 10:00~오후 6:00
일요일
오전 10:00~오후 6:00"
구러시아 공사관,서울특별시 중구 정동 15-1,"[37.567963, 126.969243]",
홍길동 테마 파크,전라남도 장성군 황룡면 홍길동로 431,"[35.3192465, 126.7252483]",
이중섭 문화거리,제주특별자치도 서귀포시 이중섭로 29 (서귀동),"[33.2455813, 126.5620397]",
초선대마애석불,경상남도 김해시 안동 685-1,"[35.2270181, 128.9078228]",
연세로,서울특별시 서대문구 신촌동 연세로,"[37.5598952, 126.933488]",
천은사,전라남도 구례군 광의면 노고단로 209,"[35.2737008, 127.4741393]",
휘목아트타운,전라북도 부안군 진서면 운호길 10,"[35.59451, 126.5612716]",
서울시립미술관 남서울분관,서울특별시 관악구 남현동 1059-13,"[37.4760469, 126.9772517]",
이화벽화마을,서울특별시 종로구 이화동 낙산4길 49,"[37.5779788, 127.0049975]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
대원사 티벳박물관,전라남도 보성군 문덕면 죽산리 831,"[34.9590928, 127.1298682]",
김일기념체육관,전라남도 고흥군 금산면 어전리 1413-3,"[34.4558, 127.1208712]",
울산대학교,울산광역시 남구 무거동 대학로 93,"[35.5437411, 129.2540903]",
원각사지 10층석탑,서울특별시 종로구 종로2가 종로 99,"[37.571515, 126.9859972]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
K현대미술관,서울특별시 강남구 압구정동 선릉로 807,"[37.5242737, 127.0368603]","월요일
휴무일
화요일
오전 10:00~오후 7:00
수요일
오전 10:00~오후 7:00
목요일
오전 10:00~오후 7:00
금요일
오전 10:00~오후 7:00
토요일
오전 10:00~오후 7:00
일요일
오전 10:00~오후 7:00"
황리단길,경상북도 경주시 황남동 포석로 일대,"[35.8376609, 129.20753]",
창원시 시립 마산 박물관,창원시립마산박물관,"[35.2056389, 128.5668475]","월요일
휴무일
화요일
오전 9:00~오후 6:00
수요일
오전 9:00~오후 6:00
목요일
오전 9:00~오후 6:00
금요일
오전 9:00~오후 6:00
토요일
오전 9:00~오후 6:00
일요일
오전 9:00~오후 6:00"
암사동선사주거지 원시생활전시관,서울특별시 강동구 암사동 139-2,"[37.5615382, 127.1287607]",
서울 애니메이션 센터,서울특별시 중구 회현동 소공로 48,"[37.5597724, 126.9808498]","월요일
휴무일
화요일
오전 10:00~오후 6:00
수요일
오전 10:00~오후 6:00
목요일
오전 10:00~오후 6:00
금요일
오전 10:00~오후 6:00
토요일
오전 10:00~오후 6:00
일요일
오전 10:00~오후 6:00"
문경 전통찻사발축제,경상북도 문경시 문경읍 진안리 361-10번지,"[36.7408192, 128.0838537]",
영천시장,전라남도 영천시 장성읍 영천리 1654번지 101동 1004호주공 장성군 전라남도 KR 57221,"[35.298576, 126.7736774]",
현산공원,강원도 양양군 양양읍 현산공원길,"[38.0749263, 128.6143175]",
올림픽공원 세계평화의문,올림픽공원 평화의문,"[37.5182576, 127.1131296]","월요일
오전 5:00~오후 10:00
화요일
오전 5:00~오후 10:00
수요일
오전 5:00~오후 10:00
목요일
오전 5:00~오후 10:00
금요일
오전 5:00~오후 10:00
토요일
오전 5:00~오후 10:00
일요일
오전 5:00~오후 10:00"
비석에 흐르는 땀 표충비,밀양 표충비,"[35.4713733, 128.6491181]",
지포뮤지엄,지포박물관 Zippo Museum,"[33.429258, 126.9320386]",
덕수궁 중명전,서울특별시 중구 소공동 정동길 41-11,"[37.5665843, 126.9703481]","월요일
휴무일
화요일
오전 9:30~오후 5:30
수요일
오전 9:30~오후 5:30
목요일
오전 9:30~오후 5:30
금요일
오전 9:30~오후 5:30
토요일
오전 9:30~오후 5:30
일요일
오전 9:30~오후 5:30"
목동종합운동장,서울특별시 양천구 목동 914,"[37.5305097, 126.8808136]",
구드래조각공원,충청남도 부여군 부여읍 구교리,"[36.286983, 126.9049221]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
함평향교,전라남도 함평군 대동면 향교리,"[35.072669, 126.5196085]",
교동법주,경상북도 경주시 교동 69,"[35.8307578, 129.2137772]","월요일
오전 9:30~오후 7:00
화요일
오전 9:30~오후 7:00
수요일
오전 9:30~오후 7:00
목요일
오전 9:30~오후 7:00
금요일
오전 9:30~오후 7:00
토요일
오전 9:30~오후 7:00
일요일
휴무일"
옥연정사,경상북도 안동시 풍천면 광덕솔밭길 86,"[36.5434, 128.515706]",
혜화문 (홍화문),서울특별시 성북구 성북동1가 1-1,"[37.587926, 127.0015383]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
불정자연휴양림,경상북도 문경시 점촌4동 휴양림길 180,"[36.6212166, 128.1337712]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
종로3가 포장마차거리,서울특별시 종로구 종로1.2.3.4가동,"[37.56966, 126.9872576]",
강남스타일 말춤 무대,강남스타일 말춤 무대,"[37.496828, 126.997728]",
감은사지,경상북도 경주시 양북면 용당리 55-3,"[35.7482012, 129.4746734]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
머체왓 숲길,제주특별자치도 서귀포시 남원읍 한남리 1622,"[33.3305697, 126.6718735]",
홍룡사,경상남도 양산시 상북면 대석리 1,"[35.3971136, 129.0841061]",
덕수궁미술관,서울특별시 중구 세종대로 99,"[37.5658959, 126.9714982]","월요일
휴무일
화요일
오전 10:00~오후 7:00
수요일
오전 10:00~오후 9:00
목요일
오전 10:00~오후 7:00
금요일
오전 10:00~오후 7:00
토요일
오전 10:00~오후 9:00
일요일
오전 10:00~오후 7:00"
쇠평어린이공원,울산광역시 동구 동부동 587,"[35.5538503, 129.4320147]",
충정로 난타극장,충정로난타극장,"[37.5601329, 126.9600415]",
돔레저타운,충청남도 서산시 팔봉면 진장서낭골길 204,"[36.77749, 126.3491722]",
롯데몰 은평점,서울특별시 은평구 진관동 63 롯데몰 은평점,"[37.6375145, 126.9155964]",
수원올림픽공원,경기도 수원시 권선구 권선동 효원로 240,"[37.260962, 127.02556]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
Namself.matrixon Soil Museum,Namself.matrixon Soil Museum,"[35.4137949, 127.3569948]",
서울대학교 미술관,서울특별시 신림동 서울대학교 미술관,"[37.4663799, 126.94742]",
광주예술의거리,광주광역시 동구 대의동 16-3,"[35.1496588, 126.9172066]",
천당 폭포,강원도 속초시 설악동 설악산국립공원,"[38.1370669, 128.4721022]",
의왕레일파크,경기도 의왕시 월암동 525-9,"[37.3097522, 126.948537]","월요일
오전 10:00~오후 6:30
화요일
오전 10:00~오후 6:30
수요일
오전 10:00~오후 6:30
목요일
오전 10:00~오후 6:30
금요일
오전 10:00~오후 6:30
토요일
오전 9:00~오후 6:30
일요일
오전 9:00~오후 6:30"
북촌 문화 센터,서울특별시 종로구 계동 계동길 37,"[37.5790313, 126.9842142]","월요일
오전 9:00~오후 6:00
화요일
오전 9:00~오후 6:00
수요일
오전 9:00~오후 6:00
목요일
오전 9:00~오후 6:00
금요일
오전 9:00~오후 6:00
토요일
오전 9:00~오후 5:00
일요일
오전 9:00~오후 5:00"
환구단,서울특별시 중구 을지로1가 소공로 112,"[37.5650657, 126.9774943]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
물영아리 오름,제주특별자치도 서귀포시 남원읍 수망리 산188,"[33.3692294, 126.6913614]",
오지엔 이 스포츠 스타디움,유스퀘어,"[35.1614835, 126.8776175]",
법왕사,광주광역시 광산구 도천동,"[35.2134485, 126.8240115]",
문묘,서울특별시 종로구 명륜3가 성균관대학교 인문사회과학캠퍼스,"[37.585709, 126.9937231]","월요일
오전 8:00~오후 6:00
화요일
오전 8:00~오후 6:00
수요일
오전 8:00~오후 6:00
목요일
오전 8:00~오후 6:00
금요일
오전 8:00~오후 6:00
토요일
오전 8:00~오후 6:00
일요일
24시간 영업"
인사아트센터,"41-1 인사동길, 종로1.2.3.4가동 종로구 서울특별시","[37.5738194, 126.9823954]","월요일
오전 10:00~오후 7:00
화요일
오전 10:00~오후 7:00
수요일
오전 10:00~오후 7:00
목요일
오전 10:00~오후 7:00
금요일
오전 10:00~오후 7:00
토요일
오전 10:00~오후 7:00
일요일
오전 10:00~오후 7:00"
사직 공원,광주광역시 남구 사직길 49 (사동),"[35.141854, 126.9094853]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
수원향교,경기도 수원시 팔달구 매교동 향교로 107-9,"[37.2725435, 127.0099193]",
통일전,강원도 고성군 현내면 통일전망대로,"[38.5712642, 128.3709947]",
활성산성 산림욕장,활성산성 산림욕장,"[35.047354, 126.0121292]",
사춤 시어터,"Tetouan, 모로코","[35.5901919, -5.3384665]",
엠플라자,서울특별시 중구 명동2가 명동8길 27,"[37.5625191, 126.9831202]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
흔들바위,속초시 대포동,"[38.1883315, 128.4580031]",
경남도립미술관,경상남도 창원시 의창구 용지로 296,"[35.2394571, 128.6887041]","월요일
휴무일
화요일
오전 10:00~오후 7:00
수요일
오전 10:00~오후 7:00
목요일
오전 10:00~오후 7:00
금요일
오전 10:00~오후 7:00
토요일
오전 10:00~오후 7:00
일요일
오전 10:00~오후 7:00"
충의사,전라남도 화순군 동면 백용리 422,"[35.038368, 127.0085618]",
문경철로자전거,경상북도 문경시 마성면,"[36.6553053, 128.1260791]","월요일
오전 9:00~오후 6:00
화요일
오전 9:00~오후 6:00
수요일
오전 9:00~오후 6:00
목요일
오전 9:00~오후 6:00
금요일
오전 9:00~오후 6:00
토요일
오전 9:00~오후 6:00
일요일
오전 9:00~오후 6:00"
광주향교,광주광역시 남구 사직동 중앙로107번길 5,"[35.1456869, 126.9070132]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
국립중앙도서관,서울특별시 서초구 반포동 반포대로 201,"[37.4977656, 127.0014761]","월요일
오전 10:00~오후 5:00
화요일
오전 10:00~오후 5:00
수요일
오전 10:00~오후 5:00
목요일
오전 10:00~오후 5:00
금요일
오전 10:00~오후 5:00
토요일
오전 10:00~오후 5:00
일요일
오전 10:00~오후 5:00"
청운공원,서울특별시 종로구 청운동 창의문로 119,"[37.5905355, 126.964007]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
강진만생태공원,전라남도 강진군 강진읍 남포리 510,"[34.6211012, 126.7722606]",
외옹치 바다향기로,강원도 속초시 대포동,"[38.181606, 128.6085209]","월요일
오전 8:00~오후 5:00
화요일
오전 8:00~오후 5:00
수요일
오전 8:00~오후 5:00
목요일
오전 8:00~오후 5:00
금요일
오전 8:00~오후 5:00
토요일
오전 8:00~오후 5:00
일요일
오전 8:00~오후 5:00"
석부작 박물관,제주특별자치도 서귀포시 호근동 일주동로 8941,"[33.2504699, 126.5344849]",
한성 백제 박물관,서울특별시 송파구 오륜동 위례성대로 71,"[37.515419, 127.1184429]","월요일
휴무일
화요일
오전 9:00~오후 7:00
수요일
오전 9:00~오후 7:00
목요일
오전 9:00~오후 7:00
금요일
오전 9:00~오후 7:00
토요일
오전 9:00~오후 7:00
일요일
오전 9:00~오후 7:00"
칠십리 시 공원,제주특별자치도 서귀포시 천지동 572-2,"[33.2470894, 126.5510624]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
양림미술관,광주광역시 남구 양림동 제중로 70,"[35.1405482, 126.9106816]",
금성산 성화대,전라남도 담양군 금성면 금성리,"[35.364794, 127.02878]",
신영 영화 박물관 무비스타,신영영화박물관무비스타,"[33.27432, 126.702077]",
서울 석촌동 고분군,서울특별시 송파구 석촌동 61-6,"[37.5035833, 127.1000912]","월요일
24시간 영업
화요일
24시간 영업
수요일
24시간 영업
목요일
24시간 영업
금요일
24시간 영업
토요일
24시간 영업
일요일
24시간 영업"
국립아시아문화전당민주의종,광주광역시 동구 광산동 문화전당로 38,"[35.1466611, 126.9180755]","월요일
휴무일
화요일
오전 10:00~오후 6:00
수요일
오전 10:00~오후 6:00
목요일
오전 10:00~오후 6:00
금요일
오전 10:00~오후 6:00
토요일
오전 10:00~오후 6:00
일요일
오전 10:00~오후 6:00"
호림아트센터 신사분관,호림박물관 신사분관,"[37.5226523, 127.0340211]","월요일
오전 10:30~오후 6:00
화요일
오전 10:30~오후 6:00
수요일
오전 10:30~오후 6:00
목요일
오전 10:30~오후 6:00
금요일
오전 10:30~오후 6:00
토요일
오전 10:30~오후 6:00
일요일
휴무일"
